"point1x","point1y","point2x","point2y","Classification"
809.41343,1536.05561,829.41343,1556.05561,1
972.00475,1647.17484,992.00475,1667.17484,1
829.23461,1888.17037,849.23461,1908.17037,1
649.01499,1644.90088,669.01499,1664.90088,1
886.56519,1876.98589,906.56519,1896.98589,1
960.36723,1573.97736,980.36723,1593.97736,1
606.74472,1911.54092,626.74472,1931.54092,1
980.1258,1794.23258,1000.1258,1814.23258,1
626.8762,1750.46346,646.8762,1770.46346,1
781.00975,1765.27662,801.00975,1785.27662,1
894.35616,1893.99045,914.35616,1913.99045,1
637.60331,1510.38153,657.60331,1530.38153,1
863.0236,1652.55815,883.0236,1672.55815,1
813.68302,1832.02796,833.68302,1852.02796,1
616.75671,1797.88918,636.75671,1817.88918,1
637.01362,1494.41982,657.01362,1514.41982,1
755.40975,1717.62683,775.40975,1737.62683,1
632.46651,1843.15248,652.46651,1863.15248,1
760.0228,1937.57869,780.0228,1957.57869,1
888.44211,1942.35396,908.44211,1962.35396,1
660.95846,1703.09357,680.95846,1723.09357,1
821.60125,1766.08723,841.60125,1786.08723,1
531.59207,1936.71249,551.59207,1956.71249,1
637.05777,1508.25354,657.05777,1528.25354,1
963.64295,1704.2616,983.64295,1724.2616,1
727.07948,1882.07666,747.07948,1902.07666,1
523.54547,1542.90811,543.54547,1562.90811,1
550.6806,1852.5768,570.6806,1872.5768,1
646.44181,1690.89126,666.44181,1710.89126,1
841.00726,1939.62063,861.00726,1959.62063,1
619.47483,1746.28031,639.47483,1766.28031,1
580.55191,1659.08605,600.55191,1679.08605,1
877.11447,1577.7797,897.11447,1597.7797,1
713.23998,1816.97913,733.23998,1836.97913,1
773.53042,1829.5806,793.53042,1849.5806,1
958.82182,1575.47574,978.82182,1595.47574,1
874.22948,1759.76707,894.22948,1779.76707,1
934.99046,1746.09916,954.99046,1766.09916,1
649.99777,1724.0786,669.99777,1744.0786,1
647.60943,1797.78898,667.60943,1817.78898,1
892.17237,1745.59038,912.17237,1765.59038,1
832.26822,1913.75702,852.26822,1933.75702,1
834.02929,1638.3563,854.02929,1658.3563,1
901.93772,1745.60158,921.93772,1765.60158,1
847.71444,1612.08923,867.71444,1632.08923,1
511.12717,1938.77,531.12717,1958.77,1
844.74904,1596.14346,864.74904,1616.14346,1
852.76,1637.35928,872.76,1657.35928,1
854.15365,1531.54433,874.15365,1551.54433,1
793.21151,1780.43376,813.21151,1800.43376,1
881.52893,1923.52615,901.52893,1943.52615,1
905.21831,1749.68774,925.21831,1769.68774,1
979.73989,1926.80522,999.73989,1946.80522,1
550.26468,1559.41023,570.26468,1579.41023,1
981.43725,1732.80575,1001.43725,1752.80575,1
578.89722,1915.9005,598.89722,1935.9005,1
590.89878,1566.13619,610.89878,1586.13619,1
703.0548,1898.99429,723.0548,1918.99429,1
714.1899,1809.17395,734.1899,1829.17395,1
660.78657,1732.41359,680.78657,1752.41359,1
709.53363,1519.32069,729.53363,1539.32069,1
655.72544,1595.39098,675.72544,1615.39098,1
888.02454,1657.7984,908.02454,1677.7984,1
948.56898,1816.97246,968.56898,1836.97246,1
723.85525,1513.82877,743.85525,1533.82877,1
630.96241,1878.36302,650.96241,1898.36302,1
830.40602,1727.24852,850.40602,1747.24852,1
715.78217,1694.48222,735.78217,1714.48222,1
636.975,1540.15125,656.975,1560.15125,1
714.26067,1623.18273,734.26067,1643.18273,1
679.64512,1819.99102,699.64512,1839.99102,1
855.96547,1907.48664,875.96547,1927.48664,1
596.32421,1520.5841,616.32421,1540.5841,1
762.25244,1850.19994,782.25244,1870.19994,1
577.26813,1849.73528,597.26813,1869.73528,1
497.37711,1754.09216,517.37711,1774.09216,1
792.712,1703.1901,812.712,1723.1901,1
815.64064,1628.4748,835.64064,1648.4748,1
545.5367,1912.00922,565.5367,1932.00922,1
576.96633,1659.5463,596.96633,1679.5463,1
506.2865,1620.23939,526.2865,1640.23939,1
558.31807,1672.13254,578.31807,1692.13254,1
651.70679,1756.17289,671.70679,1776.17289,1
554.32646,1751.59293,574.32646,1771.59293,1
726.55011,1605.18589,746.55011,1625.18589,1
791.68829,1781.59741,811.68829,1801.59741,1
778.62958,1878.37362,798.62958,1898.37362,1
700.91769,1754.59745,720.91769,1774.59745,1
517.16322,1613.7417,537.16322,1633.7417,1
866.42978,1638.73412,886.42978,1658.73412,1
985.38918,1777.00815,1005.38918,1797.00815,1
941.21721,1640.50531,961.21721,1660.50531,1
678.33129,1726.20512,698.33129,1746.20512,1
989.12972,1965.64138,1009.12972,1985.64138,1
830.64136,1885.36907,850.64136,1905.36907,1
836.79296,1862.85517,856.79296,1882.85517,1
969.46981,1760.92412,989.46981,1780.92412,1
526.50707,1723.37155,546.50707,1743.37155,1
770.67611,1677.14597,790.67611,1697.14597,1
795.20436,1692.97263,815.20436,1712.97263,1
733.01336,1968.41023,753.01336,1988.41023,1
915.14937,1963.2998,935.14937,1983.2998,1
654.70979,1540.93189,674.70979,1560.93189,1
930.99831,1799.2323,950.99831,1819.2323,1
963.71277,1887.48101,983.71277,1907.48101,1
945.31735,1892.07683,965.31735,1912.07683,1
898.28912,1705.60513,918.28912,1725.60513,1
553.36115,1681.82464,573.36115,1701.82464,1
706.15976,1582.97528,726.15976,1602.97528,1
928.10767,1596.59784,948.10767,1616.59784,1
732.68321,1555.28819,752.68321,1575.28819,1
504.48978,1803.96298,524.48978,1823.96298,1
576.10091,1739.40844,596.10091,1759.40844,1
629.28934,1502.68191,649.28934,1522.68191,1
600.17173,1683.86118,620.17173,1703.86118,1
623.23328,1936.43868,643.23328,1956.43868,1
927.04892,1727.91472,947.04892,1747.91472,1
632.85075,1542.51654,652.85075,1562.51654,1
497.76605,1513.34153,517.76605,1533.34153,1
861.48723,1910.39355,881.48723,1930.39355,1
721.6607,1783.15162,741.6607,1803.15162,1
670.69976,1710.43849,690.69976,1730.43849,1
558.12218,1799.41908,578.12218,1819.41908,1
921.68021,1578.32253,941.68021,1598.32253,1
876.56692,1847.49109,896.56692,1867.49109,1
655.65681,1655.03324,675.65681,1675.03324,1
856.21342,1846.34202,876.21342,1866.34202,1
593.84879,1495.7236,613.84879,1515.7236,1
656.21484,1650.97399,676.21484,1670.97399,1
943.67322,1567.00181,963.67322,1587.00181,1
944.52644,1602.72072,964.52644,1622.72072,1
927.71992,1496.16492,947.71992,1516.16492,1
524.56275,1493.53128,544.56275,1513.53128,1
822.87953,1955.56889,842.87953,1975.56889,1
838.67004,1967.76442,858.67004,1987.76442,1
933.30653,1870.7775,953.30653,1890.7775,1
760.21711,1626.69101,780.21711,1646.69101,1
647.3904,1876.68431,667.3904,1896.68431,1
545.93988,1869.63445,565.93988,1889.63445,1
951.49222,1548.6524,971.49222,1568.6524,1
551.7224,1937.31678,571.7224,1957.31678,1
959.60525,1633.8758,979.60525,1653.8758,1
734.47225,1672.41681,754.47225,1692.41681,1
880.73487,1926.99426,900.73487,1946.99426,1
552.09737,1519.44707,572.09737,1539.44707,1
797.95545,1942.72722,817.95545,1962.72722,1
793.58784,1635.66695,813.58784,1655.66695,1
810.61436,1904.8041,830.61436,1924.8041,1
673.89115,1940.21762,693.89115,1960.21762,1
949.15323,1818.8359,969.15323,1838.8359,1
629.86922,1663.04826,649.86922,1683.04826,1
827.70452,1557.76542,847.70452,1577.76542,1
595.4935,1907.97927,615.4935,1927.97927,1
672.05264,1785.9706,692.05264,1805.9706,1
659.24831,1777.29294,679.24831,1797.29294,1
758.17978,1933.49649,778.17978,1953.49649,1
588.29202,1657.96332,608.29202,1677.96332,1
785.60963,1874.80836,805.60963,1894.80836,1
698.15036,1612.09748,718.15036,1632.09748,1
778.62611,1715.58107,798.62611,1735.58107,1
965.86247,1611.69441,985.86247,1631.69441,1
968.59215,1749.2759,988.59215,1769.2759,1
529.40359,1673.48687,549.40359,1693.48687,1
933.7476,1728.11873,953.7476,1748.11873,1
838.45886,1651.51413,858.45886,1671.51413,1
690.97454,1781.66209,710.97454,1801.66209,1
594.85487,1801.2017,614.85487,1821.2017,1
834.05002,1870.68298,854.05002,1890.68298,1
796.63032,1544.96661,816.63032,1564.96661,1
700.9604,1711.34255,720.9604,1731.34255,1
904.55198,1541.77224,924.55198,1561.77224,1
797.08249,1686.03573,817.08249,1706.03573,1
872.36392,1519.02348,892.36392,1539.02348,1
617.10282,1907.57127,637.10282,1927.57127,1
683.9107,1676.26831,703.9107,1696.26831,1
878.316,1630.29215,898.316,1650.29215,1
739.42486,1532.60194,759.42486,1552.60194,1
794.87508,1603.2987,814.87508,1623.2987,1
986.41819,1829.11368,1006.41819,1849.11368,1
556.22866,1757.00006,576.22866,1777.00006,1
675.80378,1662.91378,695.80378,1682.91378,1
629.65009,1789.98449,649.65009,1809.98449,1
987.31058,1789.62443,1007.31058,1809.62443,1
797.43544,1816.8966,817.43544,1836.8966,1
521.67286,1627.87565,541.67286,1647.87565,1
501.5375,1896.93635,521.5375,1916.93635,1
687.12658,1769.08637,707.12658,1789.08637,1
915.39916,1730.98774,935.39916,1750.98774,1
636.76288,1978.16862,656.76288,1998.16862,1
909.8607,1609.17551,929.8607,1629.17551,1
753.944,1751.0587,773.944,1771.0587,1
926.71475,1499.4448,946.71475,1519.4448,1
794.72583,1504.04583,814.72583,1524.04583,1
621.0395,1814.5524,641.0395,1834.5524,1
960.46838,1735.49305,980.46838,1755.49305,1
972.314,1773.84063,992.314,1793.84063,1
840.64254,1856.5789,860.64254,1876.5789,1
709.76013,1547.63473,729.76013,1567.63473,1
878.70001,1706.18112,898.70001,1726.18112,1
623.45726,1814.09226,643.45726,1834.09226,1
840.1305,1504.56272,860.1305,1524.56272,1
885.03416,1879.19304,905.03416,1899.19304,1
659.19135,1555.88096,679.19135,1575.88096,1
811.49104,1818.71301,831.49104,1838.71301,1
744.60982,1857.19075,764.60982,1877.19075,1
558.59998,1780.08634,578.59998,1800.08634,1
584.83167,1528.61873,604.83167,1548.61873,1
934.2334,1523.88932,954.2334,1543.88932,1
920.71724,1657.04007,940.71724,1677.04007,1
789.40085,1626.34718,809.40085,1646.34718,1
603.84752,1773.57675,623.84752,1793.57675,1
671.8323,1842.14067,691.8323,1862.14067,1
731.37225,1774.32559,751.37225,1794.32559,1
592.98049,1965.76919,612.98049,1985.76919,1
659.89383,1545.30068,679.89383,1565.30068,1
968.87557,1948.55833,988.87557,1968.55833,1
846.79761,1918.41617,866.79761,1938.41617,1
864.28426,1869.20977,884.28426,1889.20977,1
874.17817,1810.93731,894.17817,1830.93731,1
808.08794,1575.54397,828.08794,1595.54397,1
702.95079,1877.17141,722.95079,1897.17141,1
567.46915,1827.3923,587.46915,1847.3923,1
712.2296,1894.67469,732.2296,1914.67469,1
740.24233,1625.87268,760.24233,1645.87268,1
570.08868,1821.70977,590.08868,1841.70977,1
605.58457,1953.83931,625.58457,1973.83931,1
735.96179,1651.45502,755.96179,1671.45502,1
774.22791,1920.64347,794.22791,1940.64347,1
749.85168,1970.61242,769.85168,1990.61242,1
752.23993,1782.12672,772.23993,1802.12672,1
932.10049,1534.21144,952.10049,1554.21144,1
567.56008,1974.14222,587.56008,1994.14222,1
533.0545,1688.12325,553.0545,1708.12325,1
958.88566,1579.39353,978.88566,1599.39353,1
628.8608,1964.89345,648.8608,1984.89345,1
876.2948,1658.36872,896.2948,1678.36872,1
759.06127,1830.72379,779.06127,1850.72379,1
698.19751,1540.89407,718.19751,1560.89407,1
717.66674,1953.58952,737.66674,1973.58952,1
526.48672,1730.91095,546.48672,1750.91095,1
892.18897,1907.03931,912.18897,1927.03931,1
666.98546,1661.65489,686.98546,1681.65489,1
849.03063,1609.12678,869.03063,1629.12678,1
