"point1x","point1y","point2x","point2y","Classification"
440.99096,1515.06595,460.99096,1535.06595,0
152.95966,1766.83507,172.95966,1786.83507,0
381.09381,1618.10844,401.09381,1638.10844,0
384.85279,1929.3053,404.85279,1949.3053,0
373.03603,1607.43554,393.03603,1627.43554,0
313.84283,1876.64757,333.84283,1896.64757,0
278.7606,1875.35773,298.7606,1895.35773,0
221.0221,1644.21611,241.0221,1664.21611,0
379.07784,1656.89703,399.07784,1676.89703,0
215.90155,1546.96939,235.90155,1566.96939,0
288.64374,1886.17186,308.64374,1906.17186,0
265.58377,1898.74795,285.58377,1918.74795,0
55.42554,1647.96837,75.42554,1667.96837,0
247.61742,1857.50553,267.61742,1877.50553,0
225.70369,1505.90175,245.70369,1525.90175,0
101.01139,1936.08579,121.01139,1956.08579,0
355.81361,1731.87401,375.81361,1751.87401,0
18.04216,1491.73298,38.04216,1511.73298,0
306.11923,1893.75529,326.11923,1913.75529,0
171.31813,1905.20423,191.31813,1925.20423,0
13.80235,1535.96866,33.80235,1555.96866,0
300.16204,1827.55695,320.16204,1847.55695,0
187.34625,1515.46854,207.34625,1535.46854,0
136.212,1710.83973,156.212,1730.83973,0
7.74089,1768.96786,27.74089,1788.96786,0
4.83193,1561.88494,24.83193,1581.88494,0
144.85041,1571.32836,164.85041,1591.32836,0
22.98692,1850.63219,42.98692,1870.63219,0
457.87397,1627.82566,477.87397,1647.82566,0
339.74936,1926.16897,359.74936,1946.16897,0
170.9035,1689.65555,190.9035,1709.65555,0
60.46199,1502.21483,80.46199,1522.21483,0
163.08344,1500.56384,183.08344,1520.56384,0
248.05838,1750.10104,268.05838,1770.10104,0
95.98389,1774.91547,115.98389,1794.91547,0
57.85392,1814.27327,77.85392,1834.27327,0
238.69304,1503.5034,258.69304,1523.5034,0
412.91705,1802.99441,432.91705,1822.99441,0
300.50531,1755.87752,320.50531,1775.87752,0
248.18656,1712.38515,268.18656,1732.38515,0
96.39036,1736.11426,116.39036,1756.11426,0
96.41974,1962.41917,116.41974,1982.41917,0
291.0482,1610.09616,311.0482,1630.09616,0
261.25606,1729.17042,281.25606,1749.17042,0
298.52468,1795.34697,318.52468,1815.34697,0
199.55962,1890.70682,219.55962,1910.70682,0
47.34945,1551.42905,67.34945,1571.42905,0
181.83105,1943.81625,201.83105,1963.81625,0
131.41612,1700.20126,151.41612,1720.20126,0
48.40679,1580.93701,68.40679,1600.93701,0
53.50578,1838.17514,73.50578,1858.17514,0
137.87607,1738.35745,157.87607,1758.35745,0
12.22505,1966.18656,32.22505,1986.18656,0
454.51425,1676.71918,474.51425,1696.71918,0
304.58667,1718.33156,324.58667,1738.33156,0
55.87824,1518.479,75.87824,1538.479,0
141.22598,1740.70586,161.22598,1760.70586,0
475.44136,1775.40248,495.44136,1795.40248,0
191.45262,1661.73417,211.45262,1681.73417,0
150.373,1688.93477,170.373,1708.93477,0
453.20375,1807.68203,473.20375,1827.68203,0
228.99518,1594.40344,248.99518,1614.40344,0
60.9277,1954.10326,80.9277,1974.10326,0
462.39122,1542.19001,482.39122,1562.19001,0
44.64948,1794.67416,64.64948,1814.67416,0
365.55606,1959.84284,385.55606,1979.84284,0
130.77411,1686.74209,150.77411,1706.74209,0
203.12123,1582.77674,223.12123,1602.77674,0
369.94825,1665.96302,389.94825,1685.96302,0
438.41597,1658.53011,458.41597,1678.53011,0
168.73862,1549.1179,188.73862,1569.1179,0
286.26005,1883.62906,306.26005,1903.62906,0
4.05018,1685.964,24.05018,1705.964,0
222.22465,1491.5924,242.22465,1511.5924,0
231.68664,1555.79162,251.68664,1575.79162,0
145.55229,1714.44072,165.55229,1734.44072,0
332.79145,1592.78249,352.79145,1612.78249,0
393.35672,1826.15622,413.35672,1846.15622,0
167.50773,1916.26594,187.50773,1936.26594,0
146.43018,1503.97831,166.43018,1523.97831,0
123.30722,1848.46611,143.30722,1868.46611,0
0.59342,1808.18529,20.59342,1828.18529,0
417.20493,1760.67067,437.20493,1780.67067,0
320.86623,1929.63919,340.86623,1949.63919,0
298.2024,1612.82899,318.2024,1632.82899,0
171.40351,1744.10938,191.40351,1764.10938,0
207.4239,1498.07525,227.4239,1518.07525,0
6.61846,1808.73612,26.61846,1828.73612,0
329.52207,1776.94023,349.52207,1796.94023,0
69.41817,1914.61513,89.41817,1934.61513,0
14.96104,1734.65943,34.96104,1754.65943,0
56.22236,1603.2191,76.22236,1623.2191,0
488.40059,1829.83434,508.40059,1849.83434,0
410.79783,1925.90145,430.79783,1945.90145,0
262.00793,1900.9305,282.00793,1920.9305,0
268.00277,1792.46012,288.00277,1812.46012,0
443.24054,1511.52721,463.24054,1531.52721,0
19.54028,1624.42364,39.54028,1644.42364,0
303.95778,1578.16848,323.95778,1598.16848,0
62.6505,1500.57989,82.6505,1520.57989,0
12.76983,1521.33058,32.76983,1541.33058,0
120.4769,1739.09194,140.4769,1759.09194,0
487.09058,1687.31798,507.09058,1707.31798,0
128.50308,1894.28645,148.50308,1914.28645,0
469.84233,1884.8123,489.84233,1904.8123,0
16.3828,1973.03391,36.3828,1993.03391,0
307.06684,1831.23045,327.06684,1851.23045,0
322.06951,1707.72594,342.06951,1727.72594,0
135.43611,1945.13231,155.43611,1965.13231,0
335.81044,1717.28299,355.81044,1737.28299,0
213.12612,1797.12768,233.12612,1817.12768,0
241.16404,1911.80189,261.16404,1931.80189,0
63.42705,1887.63024,83.42705,1907.63024,0
199.31259,1923.77582,219.31259,1943.77582,0
74.77189,1696.24572,94.77189,1716.24572,0
352.14278,1513.17041,372.14278,1533.17041,0
341.15957,1624.64437,361.15957,1644.64437,0
465.75999,1747.38561,485.75999,1767.38561,0
467.85315,1916.39242,487.85315,1936.39242,0
476.51809,1695.75682,496.51809,1715.75682,0
373.6068,1807.90618,393.6068,1827.90618,0
457.17416,1875.92396,477.17416,1895.92396,0
257.68405,1519.73411,277.68405,1539.73411,0
110.51516,1709.43894,130.51516,1729.43894,0
129.36898,1963.63681,149.36898,1983.63681,0
487.59459,1510.49111,507.59459,1530.49111,0
113.45143,1578.36196,133.45143,1598.36196,0
415.59178,1497.49933,435.59178,1517.49933,0
188.291,1557.70045,208.291,1577.70045,0
459.80408,1532.54859,479.80408,1552.54859,0
169.96293,1603.95851,189.96293,1623.95851,0
11.80444,1932.1299,31.80444,1952.1299,0
313.90102,1720.32893,333.90102,1740.32893,0
201.00295,1833.53932,221.00295,1853.53932,0
394.67547,1831.15285,414.67547,1851.15285,0
245.85334,1776.91268,265.85334,1796.91268,0
192.55749,1829.08464,212.55749,1849.08464,0
63.97723,1798.41846,83.97723,1818.41846,0
288.94979,1589.02897,308.94979,1609.02897,0
24.64206,1567.27414,44.64206,1587.27414,0
78.39929,1737.47183,98.39929,1757.47183,0
178.39164,1941.13496,198.39164,1961.13496,0
269.25666,1828.15708,289.25666,1848.15708,0
488.78956,1615.85565,508.78956,1635.85565,0
367.34066,1520.07999,387.34066,1540.07999,0
161.22379,1862.31496,181.22379,1882.31496,0
57.85856,1837.84211,77.85856,1857.84211,0
277.22766,1718.06355,297.22766,1738.06355,0
26.36485,1560.45656,46.36485,1580.45656,0
28.70859,1858.24728,48.70859,1878.24728,0
295.92638,1758.73977,315.92638,1778.73977,0
390.22052,1745.89021,410.22052,1765.89021,0
88.16656,1637.3382,108.16656,1657.3382,0
297.05575,1587.3758,317.05575,1607.3758,0
370.74693,1691.88768,390.74693,1711.88768,0
309.21325,1883.80564,329.21325,1903.80564,0
105.07639,1826.94513,125.07639,1846.94513,0
121.49553,1524.71057,141.49553,1544.71057,0
210.68999,1553.65192,230.68999,1573.65192,0
290.58831,1706.88936,310.58831,1726.88936,0
178.39565,1978.26425,198.39565,1998.26425,0
66.31107,1704.52384,86.31107,1724.52384,0
397.99569,1700.21285,417.99569,1720.21285,0
94.98476,1812.42295,114.98476,1832.42295,0
433.66507,1533.8514,453.66507,1553.8514,0
422.7744,1663.82023,442.7744,1683.82023,0
116.29249,1713.39542,136.29249,1733.39542,0
20.35394,1820.6507,40.35394,1840.6507,0
378.96874,1552.78523,398.96874,1572.78523,0
211.74404,1883.93765,231.74404,1903.93765,0
377.73786,1737.99817,397.73786,1757.99817,0
421.12841,1721.42268,441.12841,1741.42268,0
180.36641,1852.33815,200.36641,1872.33815,0
35.46183,1892.75646,55.46183,1912.75646,0
157.22469,1846.94183,177.22469,1866.94183,0
398.82978,1876.11822,418.82978,1896.11822,0
448.5044,1660.87545,468.5044,1680.87545,0
236.68646,1749.10366,256.68646,1769.10366,0
241.71455,1623.56451,261.71455,1643.56451,0
201.47012,1843.29176,221.47012,1863.29176,0
128.96456,1562.40081,148.96456,1582.40081,0
55.44193,1743.67008,75.44193,1763.67008,0
111.4114,1670.69235,131.4114,1690.69235,0
395.91856,1850.77136,415.91856,1870.77136,0
209.50162,1745.12249,229.50162,1765.12249,0
115.10985,1575.75228,135.10985,1595.75228,0
479.87326,1889.23915,499.87326,1909.23915,0
140.44089,1816.39281,160.44089,1836.39281,0
170.04217,1529.96593,190.04217,1549.96593,0
14.52553,1833.53825,34.52553,1853.53825,0
88.87539,1534.99894,108.87539,1554.99894,0
3.28233,1664.80198,23.28233,1684.80198,0
419.53737,1692.41721,439.53737,1712.41721,0
3.94002,1917.76148,23.94002,1937.76148,0
44.42941,1961.03872,64.42941,1981.03872,0
454.83949,1617.59276,474.83949,1637.59276,0
483.53712,1929.7208,503.53712,1949.7208,0
332.44955,1729.19217,352.44955,1749.19217,0
226.01647,1598.64777,246.01647,1618.64777,0
212.93001,1965.15476,232.93001,1985.15476,0
143.376,1533.03682,163.376,1553.03682,0
172.92278,1827.68855,192.92278,1847.68855,0
97.2585,1678.05634,117.2585,1698.05634,0
332.41113,1674.66972,352.41113,1694.66972,0
83.95226,1935.97713,103.95226,1955.97713,0
489.95615,1578.93463,509.95615,1598.93463,0
322.1916,1699.42697,342.1916,1719.42697,0
189.44575,1839.64548,209.44575,1859.64548,0
392.02246,1753.03634,412.02246,1773.03634,0
105.39461,1814.63665,125.39461,1834.63665,0
346.65682,1524.94125,366.65682,1544.94125,0
333.7227,1854.41881,353.7227,1874.41881,0
22.0995,1779.89168,42.0995,1799.89168,0
312.74748,1672.14475,332.74748,1692.14475,0
68.29287,1590.69831,88.29287,1610.69831,0
415.06372,1643.08075,435.06372,1663.08075,0
404.92964,1497.29589,424.92964,1517.29589,0
373.69948,1857.07508,393.69948,1877.07508,0
394.38146,1547.4601,414.38146,1567.4601,0
295.57018,1547.44242,315.57018,1567.44242,0
353.64575,1697.87445,373.64575,1717.87445,0
273.16669,1789.0853,293.16669,1809.0853,0
137.65654,1938.19883,157.65654,1958.19883,0
204.75701,1734.67421,224.75701,1754.67421,0
142.74563,1761.13708,162.74563,1781.13708,0
196.00448,1911.29331,216.00448,1931.29331,0
0.37722,1727.7311,20.37722,1747.7311,0
409.07295,1635.71299,429.07295,1655.71299,0
153.8752,1727.02985,173.8752,1747.02985,0
290.82132,1518.49792,310.82132,1538.49792,0
424.23803,1830.48572,444.23803,1850.48572,0
374.0501,1705.54523,394.0501,1725.54523,0
256.7828,1603.56509,276.7828,1623.56509,0
380.53028,1910.04561,400.53028,1930.04561,0
49.25543,1604.56383,69.25543,1624.56383,0
444.42577,1825.21151,464.42577,1845.21151,0
107.01483,1765.54237,127.01483,1785.54237,0
455.23545,1748.71021,475.23545,1768.71021,0
62.25992,1740.41061,82.25992,1760.41061,0
151.5789,1625.37462,171.5789,1645.37462,0
408.98432,1646.64827,428.98432,1666.64827,0
484.09889,1883.10832,504.09889,1903.10832,0
252.5377,1829.4064,272.5377,1849.4064,0
177.82288,1731.13135,197.82288,1751.13135,0
32.41602,1833.74298,52.41602,1853.74298,0
384.61499,1543.04513,404.61499,1563.04513,0
327.35633,1731.10806,347.35633,1751.10806,0
478.97181,1650.76419,498.97181,1670.76419,0
365.82994,1757.83923,385.82994,1777.83923,0
471.93014,1878.79637,491.93014,1898.79637,0
307.57278,1517.01786,327.57278,1537.01786,0
9.05885,1772.78909,29.05885,1792.78909,0
252.53207,1892.88776,272.53207,1912.88776,0
60.42307,1645.30917,80.42307,1665.30917,0
317.46422,1818.37361,337.46422,1838.37361,0
152.67287,1731.50721,172.67287,1751.50721,0
316.23089,1517.90735,336.23089,1537.90735,0
181.89657,1530.98998,201.89657,1550.98998,0
286.49855,1689.05837,306.49855,1709.05837,0
4.09028,1568.75405,24.09028,1588.75405,0
54.72775,1603.08648,74.72775,1623.08648,0
341.48793,1497.977,361.48793,1517.977,0
321.86918,1749.1315,341.86918,1769.1315,0
420.18955,1922.87244,440.18955,1942.87244,0
388.47367,1791.21379,408.47367,1811.21379,0
333.63954,1856.57974,353.63954,1876.57974,0
348.87464,1597.24541,368.87464,1617.24541,0
12.22154,1590.5984,32.22154,1610.5984,0
278.38282,1858.43139,298.38282,1878.43139,0
418.75284,1951.99405,438.75284,1971.99405,0
234.57978,1894.6769,254.57978,1914.6769,0
394.30379,1836.36221,414.30379,1856.36221,0
88.26667,1681.16388,108.26667,1701.16388,0
473.87763,1938.61021,493.87763,1958.61021,0
425.5536,1618.46604,445.5536,1638.46604,0
202.67767,1892.83637,222.67767,1912.83637,0
126.73936,1831.25825,146.73936,1851.25825,0
25.72195,1747.95275,45.72195,1767.95275,0
196.97001,1737.88477,216.97001,1757.88477,0
170.6454,1816.15882,190.6454,1836.15882,0
253.51531,1752.9927,273.51531,1772.9927,0
116.47175,1589.72842,136.47175,1609.72842,0
390.14091,1728.41312,410.14091,1748.41312,0
483.6355,1490.9987,503.6355,1510.9987,0
142.29354,1969.93274,162.29354,1989.93274,0
489.79841,1650.07758,509.79841,1670.07758,0
430.64023,1564.89017,450.64023,1584.89017,0
379.77282,1927.95505,399.77282,1947.95505,0
365.16557,1540.80474,385.16557,1560.80474,0
454.85702,1846.84379,474.85702,1866.84379,0
406.97851,1752.97106,426.97851,1772.97106,0
363.22438,1828.09561,383.22438,1848.09561,0
380.12143,1709.22927,400.12143,1729.22927,0
399.56799,1934.98845,419.56799,1954.98845,0
19.9951,1936.80121,39.9951,1956.80121,0
78.99609,1940.96594,98.99609,1960.96594,0
61.32087,1947.65209,81.32087,1967.65209,0
418.02246,1898.74629,438.02246,1918.74629,0
281.59925,1749.934,301.59925,1769.934,0
241.47588,1820.31718,261.47588,1840.31718,0
286.00235,1515.77004,306.00235,1535.77004,0
414.75937,1602.99898,434.75937,1622.99898,0
42.31142,1629.57559,62.31142,1649.57559,0
335.79245,1505.20849,355.79245,1525.20849,0
124.42416,1647.61411,144.42416,1667.61411,0
209.04567,1672.65829,229.04567,1692.65829,0
43.93695,1701.74585,63.93695,1721.74585,0
489.65934,1731.59134,509.65934,1751.59134,0
44.82635,1494.97321,64.82635,1514.97321,0
144.42326,1534.15718,164.42326,1554.15718,0
54.58269,1879.44894,74.58269,1899.44894,0
67.25239,1773.13068,87.25239,1793.13068,0
102.18845,1676.74514,122.18845,1696.74514,0
292.75258,1580.38393,312.75258,1600.38393,0
25.47195,1823.88233,45.47195,1843.88233,0
188.04493,1543.02837,208.04493,1563.02837,0
56.40416,1541.23998,76.40416,1561.23998,0
93.84977,1916.32935,113.84977,1936.32935,0
92.25431,1511.98759,112.25431,1531.98759,0
336.84742,1822.15444,356.84742,1842.15444,0
209.70782,1875.63921,229.70782,1895.63921,0
459.10297,1864.89817,479.10297,1884.89817,0
62.05127,1650.03954,82.05127,1670.03954,0
481.62033,1619.1846,501.62033,1639.1846,0
219.23248,1885.39542,239.23248,1905.39542,0
363.89627,1722.21695,383.89627,1742.21695,0
217.0609,1570.77275,237.0609,1590.77275,0
314.60186,1908.41924,334.60186,1928.41924,0
196.74649,1849.0773,216.74649,1869.0773,0
133.82096,1901.64746,153.82096,1921.64746,0
427.35514,1508.39961,447.35514,1528.39961,0
376.23399,1900.52213,396.23399,1920.52213,0
396.17598,1561.00822,416.17598,1581.00822,0
83.28513,1720.77842,103.28513,1740.77842,0
327.55373,1852.59528,347.55373,1872.59528,0
294.51014,1738.42225,314.51014,1758.42225,0
77.55392,1728.66687,97.55392,1748.66687,0
382.04795,1509.90768,402.04795,1529.90768,0
231.55943,1719.28493,251.55943,1739.28493,0
3.79046,1527.75704,23.79046,1547.75704,0
116.47532,1854.70413,136.47532,1874.70413,0
252.26195,1771.31832,272.26195,1791.31832,0
41.23046,1700.56062,61.23046,1720.56062,0
3.12549,1759.44301,23.12549,1779.44301,0
45.03692,1928.78073,65.03692,1948.78073,0
52.09751,1630.07558,72.09751,1650.07558,0
92.52419,1950.77343,112.52419,1970.77343,0
108.61055,1817.96472,128.61055,1837.96472,0
146.73855,1905.1785,166.73855,1925.1785,0
392.91682,1833.06584,412.91682,1853.06584,0
327.89612,1870.95883,347.89612,1890.95883,0
478.37703,1701.77964,498.37703,1721.77964,0
53.42554,1839.62548,73.42554,1859.62548,0
56.87618,1591.49069,76.87618,1611.49069,0
196.48998,1724.77686,216.48998,1744.77686,0
253.58647,1536.31647,273.58647,1556.31647,0
226.68022,1585.20658,246.68022,1605.20658,0
307.69975,1876.08203,327.69975,1896.08203,0
112.74188,1678.71841,132.74188,1698.71841,0
474.61737,1697.65338,494.61737,1717.65338,0
445.00321,1906.95092,465.00321,1926.95092,0
44.75801,1556.14857,64.75801,1576.14857,0
66.2639,1520.29444,86.2639,1540.29444,0
138.04846,1853.85078,158.04846,1873.85078,0
118.87739,1718.32168,138.87739,1738.32168,0
246.20101,1851.91198,266.20101,1871.91198,0
316.16602,1940.58517,336.16602,1960.58517,0
427.66527,1650.38117,447.66527,1670.38117,0
127.30713,1596.29782,147.30713,1616.29782,0
254.73796,1846.31461,274.73796,1866.31461,0
451.05603,1925.43953,471.05603,1945.43953,0
404.52297,1536.68342,424.52297,1556.68342,0
489.87722,1686.80485,509.87722,1706.80485,0
281.52026,1974.41879,301.52026,1994.41879,0
396.20815,1647.525,416.20815,1667.525,0
142.78168,1718.84453,162.78168,1738.84453,0
45.33183,1629.54185,65.33183,1649.54185,0
480.73085,1538.24567,500.73085,1558.24567,0
371.24351,1916.2211,391.24351,1936.2211,0
16.95174,1870.52946,36.95174,1890.52946,0
327.36956,1875.5204,347.36956,1895.5204,0
