"point1x","point1y","point2x","point2y","Classification"
1119.22217,786.27691,1139.22217,806.27691,10
1265.74613,659.76049,1285.74613,679.76049,10
1047.64843,686.61255,1067.64843,706.61255,10
1335.89229,549.38316,1355.89229,569.38316,10
1310.89638,521.81553,1330.89638,541.81553,10
1094.91015,570.01878,1114.91015,590.01878,10
1182.95566,573.97978,1202.95566,593.97978,10
1343.98808,528.85234,1363.98808,548.85234,10
1153.66891,757.58941,1173.66891,777.58941,10
1307.40321,773.72878,1327.40321,793.72878,10
1010.90864,770.86021,1030.90864,790.86021,10
1131.22766,621.67965,1151.22766,641.67965,10
1250.53591,783.30297,1270.53591,803.30297,10
1216.20453,720.07956,1236.20453,740.07956,10
1378.23446,854.38334,1398.23446,874.38334,10
1229.44375,658.51963,1249.44375,678.51963,10
1079.31902,662.50677,1099.31902,682.50677,10
1081.17782,925.31356,1101.17782,945.31356,10
991.23582,522.35062,1011.23582,542.35062,10
1106.71759,988.2473,1126.71759,1008.2473,10
1050.31989,502.25489,1070.31989,522.25489,10
1346.01543,861.38364,1366.01543,881.38364,10
1004.63673,663.72502,1024.63673,683.72502,10
1031.3721,763.43637,1051.3721,783.43637,10
1151.1693,785.23957,1171.1693,805.23957,10
1368.39062,684.97358,1388.39062,704.97358,10
1300.39938,868.75895,1320.39938,888.75895,10
991.28788,526.61058,1011.28788,546.61058,10
1447.31452,681.23639,1467.31452,701.23639,10
1244.21046,895.5264,1264.21046,915.5264,10
1297.40028,758.55359,1317.40028,778.55359,10
1311.6277,785.54915,1331.6277,805.54915,10
1445.84839,631.36965,1465.84839,651.36965,10
1445.58033,806.37272,1465.58033,826.37272,10
1393.33648,981.18184,1413.33648,1001.18184,10
1453.48753,508.51563,1473.48753,528.51563,10
997.77641,682.89658,1017.77641,702.89658,10
1178.88089,640.31974,1198.88089,660.31974,10
1053.61141,619.73289,1073.61141,639.73289,10
1386.03349,957.60678,1406.03349,977.60678,10
1159.70794,699.31373,1179.70794,719.31373,10
1298.85225,539.07709,1318.85225,559.07709,10
1427.23842,768.98619,1447.23842,788.98619,10
1070.20028,828.38984,1090.20028,848.38984,10
994.47188,654.30359,1014.47188,674.30359,10
1131.01136,674.35479,1151.01136,694.35479,10
1018.64481,730.34878,1038.64481,750.34878,10
1091.80106,939.44677,1111.80106,959.44677,10
1257.1388,637.26602,1277.1388,657.26602,10
1314.1435,810.86481,1334.1435,830.86481,10
1462.13556,887.74743,1482.13556,907.74743,10
1483.58736,977.16784,1503.58736,997.16784,10
1137.89221,715.3074,1157.89221,735.3074,10
991.44323,616.93986,1011.44323,636.93986,10
1223.7672,974.75563,1243.7672,994.75563,10
1120.32786,739.2577,1140.32786,759.2577,10
1414.74771,562.77613,1434.74771,582.77613,10
1201.57281,725.18568,1221.57281,745.18568,10
1060.81033,750.35559,1080.81033,770.35559,10
1369.81602,717.71116,1389.81602,737.71116,10
1398.07872,840.52441,1418.07872,860.52441,10
1313.26003,646.19011,1333.26003,666.19011,10
1342.47424,942.76383,1362.47424,962.76383,10
1060.73083,583.26976,1080.73083,603.26976,10
1350.62856,827.37768,1370.62856,847.37768,10
1046.41983,896.3339,1066.41983,916.3339,10
1204.45293,914.07255,1224.45293,934.07255,10
1390.02527,537.86014,1410.02527,557.86014,10
1181.78846,562.22929,1201.78846,582.22929,10
1484.06168,734.32895,1504.06168,754.32895,10
1236.0346,944.70252,1256.0346,964.70252,10
1365.89943,742.82208,1385.89943,762.82208,10
1142.61282,887.11257,1162.61282,907.11257,10
1280.68798,847.63431,1300.68798,867.63431,10
1361.72184,587.575,1381.72184,607.575,10
1115.27508,793.84642,1135.27508,813.84642,10
1165.31053,758.61713,1185.31053,778.61713,10
1151.81731,725.18631,1171.81731,745.18631,10
1012.34023,923.62936,1032.34023,943.62936,10
1076.38322,541.85467,1096.38322,561.85467,10
1126.93119,649.86278,1146.93119,669.86278,10
1041.99401,585.02333,1061.99401,605.02333,10
1427.33696,535.58955,1447.33696,555.58955,10
1265.46314,735.48815,1285.46314,755.48815,10
1376.18909,563.82919,1396.18909,583.82919,10
1078.09657,711.12783,1098.09657,731.12783,10
1459.15453,805.94748,1479.15453,825.94748,10
1053.45157,699.38054,1073.45157,719.38054,10
1057.4375,793.22676,1077.4375,813.22676,10
1152.1562,984.59195,1172.1562,1004.59195,10
1030.1893,880.96404,1050.1893,900.96404,10
