"point1x","point1y","point2x","point2y","Classification"
1237.27276,1566.56993,1257.27276,1586.56993,2
1195.00493,1857.21159,1215.00493,1877.21159,2
1129.21625,1559.53517,1149.21625,1579.53517,2
1185.44759,1750.50102,1205.44759,1770.50102,2
1298.11394,1562.48038,1318.11394,1582.48038,2
1178.82863,1621.57995,1198.82863,1641.57995,2
1365.52816,1693.89207,1385.52816,1713.89207,2
1172.54298,1936.55025,1192.54298,1956.55025,2
1222.79419,1838.64767,1242.79419,1858.64767,2
1004.45384,1876.11152,1024.45384,1896.11152,2
1212.9124,1925.27528,1232.9124,1945.27528,2
1153.63125,1815.06093,1173.63125,1835.06093,2
1052.98962,1769.32673,1072.98962,1789.32673,2
1071.38354,1500.14187,1091.38354,1520.14187,2
1305.15302,1747.9219,1325.15302,1767.9219,2
1363.9173,1532.42467,1383.9173,1552.42467,2
1363.73362,1519.10975,1383.73362,1539.10975,2
1465.75828,1879.07764,1485.75828,1899.07764,2
1190.9474,1591.56257,1210.9474,1611.56257,2
1364.72208,1695.1738,1384.72208,1715.1738,2
1319.42723,1878.79491,1339.42723,1898.79491,2
1308.09631,1684.39876,1328.09631,1704.39876,2
1451.34584,1550.49471,1471.34584,1570.49471,2
1207.909,1965.96644,1227.909,1985.96644,2
1474.48726,1900.02624,1494.48726,1920.02624,2
1011.27198,1815.93716,1031.27198,1835.93716,2
1352.31062,1815.84002,1372.31062,1835.84002,2
1096.07726,1924.4107,1116.07726,1944.4107,2
1022.1647,1809.92278,1042.1647,1829.92278,2
1309.41166,1703.12287,1329.41166,1723.12287,2
1297.23153,1622.79478,1317.23153,1642.79478,2
1085.62616,1975.29437,1105.62616,1995.29437,2
1105.2598,1695.39062,1125.2598,1715.39062,2
1299.28721,1774.05454,1319.28721,1794.05454,2
1293.67957,1750.83489,1313.67957,1770.83489,2
1069.85264,1666.39586,1089.85264,1686.39586,2
1063.39578,1893.41523,1083.39578,1913.41523,2
1228.7914,1797.54235,1248.7914,1817.54235,2
1089.74744,1617.02652,1109.74744,1637.02652,2
1138.19701,1942.53638,1158.19701,1962.53638,2
1084.65176,1622.53032,1104.65176,1642.53032,2
1420.03738,1669.31976,1440.03738,1689.31976,2
1154.84236,1853.31461,1174.84236,1873.31461,2
1393.17378,1625.66599,1413.17378,1645.66599,2
1279.77287,1756.66159,1299.77287,1776.66159,2
1037.87071,1521.35764,1057.87071,1541.35764,2
1273.99059,1490.61502,1293.99059,1510.61502,2
1040.0145,1575.94649,1060.0145,1595.94649,2
1230.42581,1754.23415,1250.42581,1774.23415,2
1389.67068,1914.34323,1409.67068,1934.34323,2
1127.92406,1765.9061,1147.92406,1785.9061,2
1248.97934,1502.09211,1268.97934,1522.09211,2
1480.73469,1909.97319,1500.73469,1929.97319,2
1047.81292,1605.45597,1067.81292,1625.45597,2
999.94027,1625.20303,1019.94027,1645.20303,2
1345.14568,1648.18281,1365.14568,1668.18281,2
1319.14987,1871.75692,1339.14987,1891.75692,2
1405.73143,1644.51287,1425.73143,1664.51287,2
1025.30369,1656.96337,1045.30369,1676.96337,2
1461.82785,1643.15508,1481.82785,1663.15508,2
1066.36632,1953.3794,1086.36632,1973.3794,2
1459.36405,1911.96692,1479.36405,1931.96692,2
1275.90441,1627.30901,1295.90441,1647.30901,2
1227.73575,1710.85928,1247.73575,1730.85928,2
1185.50529,1801.39226,1205.50529,1821.39226,2
1178.38881,1691.42112,1198.38881,1711.42112,2
1489.53769,1549.3232,1509.53769,1569.3232,2
1337.76887,1500.76894,1357.76887,1520.76894,2
1087.13431,1713.8789,1107.13431,1733.8789,2
1061.25051,1779.34834,1081.25051,1799.34834,2
1214.14817,1922.82343,1234.14817,1942.82343,2
1463.90698,1850.79456,1483.90698,1870.79456,2
1375.5622,1572.50022,1395.5622,1592.50022,2
1373.74338,1879.34106,1393.74338,1899.34106,2
1050.52966,1720.36488,1070.52966,1740.36488,2
1445.00004,1577.76621,1465.00004,1597.76621,2
1173.40354,1804.97275,1193.40354,1824.97275,2
1116.48091,1649.22115,1136.48091,1669.22115,2
1174.3981,1762.14571,1194.3981,1782.14571,2
1404.13663,1575.79462,1424.13663,1595.79462,2
1007.31735,1754.12649,1027.31735,1774.12649,2
1325.98917,1664.04685,1345.98917,1684.04685,2
1247.92847,1547.21411,1267.92847,1567.21411,2
1439.34579,1767.46755,1459.34579,1787.46755,2
1324.81844,1899.35194,1344.81844,1919.35194,2
999.38251,1854.66412,1019.38251,1874.66412,2
1422.12274,1957.66141,1442.12274,1977.66141,2
1350.24786,1795.97228,1370.24786,1815.97228,2
1447.78893,1785.12696,1467.78893,1805.12696,2
1441.00872,1722.04638,1461.00872,1742.04638,2
1478.44796,1684.35095,1498.44796,1704.35095,2
1297.41636,1684.77825,1317.41636,1704.77825,2
