"point1x","point1y","point2x","point2y","Classification"
1696.56371,371.75086,1716.56371,391.75086,15
1501.05379,408.93492,1521.05379,428.93492,15
1683.59801,403.29089,1703.59801,423.29089,15
1663.6472,452.49155,1683.6472,472.49155,15
1633.81756,229.3789,1653.81756,249.3789,15
1754.59365,207.00188,1774.59365,227.00188,15
1604.26795,390.85432,1624.26795,410.85432,15
1743.88164,435.15445,1763.88164,455.15445,15
1868.35645,447.45498,1888.35645,467.45498,15
1657.10972,265.22648,1677.10972,285.22648,15
1591.22513,331.26435,1611.22513,351.26435,15
1788.99487,123.33145,1808.99487,143.33145,15
1533.36342,89.60911,1553.36342,109.60911,15
1792.17188,86.2291,1812.17188,106.2291,15
1727.75322,61.28106,1747.75322,81.28106,15
1673.81071,459.14716,1693.81071,479.14716,15
1889.72309,195.27847,1909.72309,215.27847,15
1551.19888,480.94339,1571.19888,500.94339,15
1681.64407,379.91948,1701.64407,399.91948,15
1569.29896,340.6937,1589.29896,360.6937,15
1826.54709,69.22474,1846.54709,89.22474,15
1877.62219,313.06036,1897.62219,333.06036,15
1554.87288,400.65505,1574.87288,420.65505,15
1689.84219,381.27781,1709.84219,401.27781,15
1878.66583,76.04994,1898.66583,96.04994,15
1777.33038,432.4958,1797.33038,452.4958,15
1681.44349,222.56956,1701.44349,242.56956,15
1754.22666,417.05504,1774.22666,437.05504,15
1702.38182,451.48792,1722.38182,471.48792,15
1954.2525,427.40837,1974.2525,447.40837,15
1557.59039,345.96346,1577.59039,365.96346,15
1919.52203,225.26888,1939.52203,245.26888,15
1499.18471,163.97186,1519.18471,183.97186,15
1798.09592,341.21128,1818.09592,361.21128,15
1674.26442,207.95356,1694.26442,227.95356,15
1678.56591,53.17597,1698.56591,73.17597,15
1632.26357,72.90598,1652.26357,92.90598,15
1903.7157,161.79534,1923.7157,181.79534,15
1714.82474,302.48578,1734.82474,322.48578,15
1849.15292,480.09101,1869.15292,500.09101,15
1678.1944,179.86739,1698.1944,199.86739,15
1704.71483,461.01589,1724.71483,481.01589,15
1508.10037,473.74093,1528.10037,493.74093,15
1933.23958,58.40856,1953.23958,78.40856,15
1637.2876,236.66129,1657.2876,256.66129,15
1616.98256,147.42837,1636.98256,167.42837,15
1507.48823,307.8567,1527.48823,327.8567,15
1493.77207,149.21216,1513.77207,169.21216,15
1570.22163,68.39037,1590.22163,88.39037,15
1623.164,417.97977,1643.164,437.97977,15
1940.26931,217.75487,1960.26931,237.75487,15
1750.63466,357.65731,1770.63466,377.65731,15
1821.34818,367.61101,1841.34818,387.61101,15
1720.14882,25.93703,1740.14882,45.93703,15
1683.93383,221.43599,1703.93383,241.43599,15
1815.95758,187.86308,1835.95758,207.86308,15
1951.46542,28.50131,1971.46542,48.50131,15
1641.43372,85.20431,1661.43372,105.20431,15
1944.98277,277.34116,1964.98277,297.34116,15
1735.73407,332.75913,1755.73407,352.75913,15
1842.11752,336.79388,1862.11752,356.79388,15
1670.08802,41.492,1690.08802,61.492,15
1561.19712,228.88053,1581.19712,248.88053,15
1562.07153,419.26437,1582.07153,439.26437,15
1677.40961,48.44291,1697.40961,68.44291,15
1853.19005,291.476,1873.19005,311.476,15
1615.17001,268.87575,1635.17001,288.87575,15
1501.17845,451.34972,1521.17845,471.34972,15
1878.95124,362.13829,1898.95124,382.13829,15
1695.21188,337.99622,1715.21188,357.99622,15
1943.44817,305.40122,1963.44817,325.40122,15
1602.61201,279.47758,1622.61201,299.47758,15
1884.11416,174.72619,1904.11416,194.72619,15
1932.04223,351.29345,1952.04223,371.29345,15
1768.58061,198.29732,1788.58061,218.29732,15
1522.87379,108.72811,1542.87379,128.72811,15
1975.18092,417.85509,1995.18092,437.85509,15
1679.95458,28.25043,1699.95458,48.25043,15
1517.9356,65.81328,1537.9356,85.81328,15
1857.66843,327.8479,1877.66843,347.8479,15
1744.59582,418.08161,1764.59582,438.08161,15
1822.4723,69.15607,1842.4723,89.15607,15
1533.85614,411.76653,1553.85614,431.76653,15
1950.34994,322.00921,1970.34994,342.00921,15
1752.19472,279.92725,1772.19472,299.92725,15
1939.70634,452.46172,1959.70634,472.46172,15
1882.44016,168.22091,1902.44016,188.22091,15
1696.59317,155.35454,1716.59317,175.35454,15
1703.66255,386.19091,1723.66255,406.19091,15
1731.36212,379.19546,1751.36212,399.19546,15
1700.19052,105.50093,1720.19052,125.50093,15
1820.54581,249.88379,1840.54581,269.88379,15
1765.50953,402.30246,1785.50953,422.30246,15
1635.41132,188.26501,1655.41132,208.26501,15
1769.68448,63.79791,1789.68448,83.79791,15
1612.84965,301.90239,1632.84965,321.90239,15
1940.07902,35.10892,1960.07902,55.10892,15
1795.76353,200.20602,1815.76353,220.20602,15
1548.37402,442.86786,1568.37402,462.86786,15
1823.02273,375.16828,1843.02273,395.16828,15
1550.44061,0.977,1570.44061,20.977,15
1880.62893,27.37408,1900.62893,47.37408,15
1922.28733,388.16145,1942.28733,408.16145,15
1531.08627,125.00333,1551.08627,145.00333,15
1825.67349,340.33749,1845.67349,360.33749,15
1600.37328,204.20401,1620.37328,224.20401,15
1797.83864,488.84325,1817.83864,508.84325,15
1831.94575,9.95129,1851.94575,29.95129,15
1740.21476,55.79923,1760.21476,75.79923,15
1687.25203,245.92426,1707.25203,265.92426,15
1777.01073,134.76674,1797.01073,154.76674,15
1895.60438,205.15985,1915.60438,225.15985,15
1880.54005,474.15464,1900.54005,494.15464,15
1674.82704,268.61034,1694.82704,288.61034,15
1765.67881,133.98611,1785.67881,153.98611,15
1517.18155,483.01172,1537.18155,503.01172,15
1860.56854,146.11297,1880.56854,166.11297,15
1502.02524,182.68091,1522.02524,202.68091,15
1793.8305,338.4378,1813.8305,358.4378,15
1796.81221,369.87209,1816.81221,389.87209,15
1808.9122,137.26988,1828.9122,157.26988,15
1864.62762,259.69558,1884.62762,279.69558,15
1591.18481,191.17039,1611.18481,211.17039,15
1773.90945,83.87519,1793.90945,103.87519,15
1594.12579,159.95799,1614.12579,179.95799,15
1774.72025,198.46845,1794.72025,218.46845,15
1756.28311,158.87459,1776.28311,178.87459,15
1499.75763,158.19329,1519.75763,178.19329,15
1703.09709,207.10875,1723.09709,227.10875,15
1680.78896,247.98298,1700.78896,267.98298,15
1790.10241,238.04848,1810.10241,258.04848,15
1772.91839,294.08433,1792.91839,314.08433,15
1954.12193,413.88591,1974.12193,433.88591,15
1688.60271,274.71196,1708.60271,294.71196,15
1673.25702,352.21942,1693.25702,372.21942,15
1719.42423,28.85168,1739.42423,48.85168,15
1860.20499,242.2356,1880.20499,262.2356,15
1633.17354,371.50195,1653.17354,391.50195,15
1781.30499,366.93595,1801.30499,386.93595,15
1583.31538,118.20387,1603.31538,138.20387,15
