"point1x","point1y","point2x","point2y","Classification"
1156.45047,1020.21603,1176.45047,1040.21603,6
1144.68345,1423.76665,1164.68345,1443.76665,6
1329.6603,1414.59632,1349.6603,1434.59632,6
1033.35385,1394.14504,1053.35385,1414.14504,6
1114.64137,1121.18082,1134.64137,1141.18082,6
1262.08558,1229.19459,1282.08558,1249.19459,6
1211.04788,1351.76784,1231.04788,1371.76784,6
1064.49523,1324.02415,1084.49523,1344.02415,6
1009.64981,1307.54677,1029.64981,1327.54677,6
1255.8251,1100.68369,1275.8251,1120.68369,6
1411.78066,1089.05466,1431.78066,1109.05466,6
1002.00456,999.00495,1022.00456,1019.00495,6
1085.94937,1078.617,1105.94937,1098.617,6
1197.35179,1397.82059,1217.35179,1417.82059,6
1076.26512,1486.04867,1096.26512,1506.04867,6
1419.62044,1463.39672,1439.62044,1483.39672,6
1175.03127,1403.82981,1195.03127,1423.82981,6
1247.35681,1476.58902,1267.35681,1496.58902,6
1326.85581,1205.87951,1346.85581,1225.87951,6
1340.85093,1375.25938,1360.85093,1395.25938,6
1196.09525,1258.09442,1216.09525,1278.09442,6
1121.85344,1254.43447,1141.85344,1274.43447,6
1322.78928,1199.63198,1342.78928,1219.63198,6
1377.70804,1148.14112,1397.70804,1168.14112,6
1211.33209,1314.91562,1231.33209,1334.91562,6
1370.06642,1393.77532,1390.06642,1413.77532,6
1247.44322,1015.82721,1267.44322,1035.82721,6
1113.71857,1430.23746,1133.71857,1450.23746,6
1470.01486,1431.6227,1490.01486,1451.6227,6
1349.0604,1305.68027,1369.0604,1325.68027,6
1449.87487,1250.36146,1469.87487,1270.36146,6
1422.95752,1046.82378,1442.95752,1066.82378,6
1421.56082,1101.5442,1441.56082,1121.5442,6
1154.21321,1026.12213,1174.21321,1046.12213,6
1268.51612,1061.62251,1288.51612,1081.62251,6
1295.12414,1443.13555,1315.12414,1463.13555,6
1214.66338,1414.1318,1234.66338,1434.1318,6
997.52976,1488.82351,1017.52976,1508.82351,6
1451.03675,1398.60017,1471.03675,1418.60017,6
1000.73606,1430.11286,1020.73606,1450.11286,6
1159.19246,1289.04592,1179.19246,1309.04592,6
1353.97364,1089.25804,1373.97364,1109.25804,6
998.56097,1052.00257,1018.56097,1072.00257,6
1372.42457,1092.90297,1392.42457,1112.90297,6
1434.04407,1136.07326,1454.04407,1156.07326,6
1473.98486,1133.33675,1493.98486,1153.33675,6
1323.26071,1078.36793,1343.26071,1098.36793,6
1374.97679,1263.94597,1394.97679,1283.94597,6
1104.01992,1254.05103,1124.01992,1274.05103,6
1198.54668,1411.61074,1218.54668,1431.61074,6
1360.06636,1107.88743,1380.06636,1127.88743,6
1138.07959,1222.47636,1158.07959,1242.47636,6
1066.0192,1329.08918,1086.0192,1349.08918,6
1277.08424,1014.56203,1297.08424,1034.56203,6
1285.64447,1212.38238,1305.64447,1232.38238,6
1322.68822,1017.97076,1342.68822,1037.97076,6
1486.20895,1257.92773,1506.20895,1277.92773,6
1355.93249,1215.94517,1375.93249,1235.94517,6
1299.06936,1227.44091,1319.06936,1247.44091,6
1192.99348,1259.29424,1212.99348,1279.29424,6
1351.69324,1099.60648,1371.69324,1119.60648,6
1239.49642,1461.28857,1259.49642,1481.28857,6
1270.00548,1261.34497,1290.00548,1281.34497,6
1051.42933,1476.10818,1071.42933,1496.10818,6
1244.23316,1258.5283,1264.23316,1278.5283,6
1244.59831,1167.19417,1264.59831,1187.19417,6
1106.34917,1039.55362,1126.34917,1059.55362,6
1134.90793,1183.65452,1154.90793,1203.65452,6
1126.32011,1217.67498,1146.32011,1237.67498,6
1470.71256,1431.28278,1490.71256,1451.28278,6
1275.48887,1207.34838,1295.48887,1227.34838,6
1000.92159,1374.05639,1020.92159,1394.05639,6
1264.08849,1261.38941,1284.08849,1281.38941,6
1479.11688,1166.39275,1499.11688,1186.39275,6
1015.54872,1419.88411,1035.54872,1439.88411,6
1220.54219,1196.47392,1240.54219,1216.47392,6
1022.01333,1125.32016,1042.01333,1145.32016,6
1309.99535,1462.48494,1329.99535,1482.48494,6
1198.39653,1274.8165,1218.39653,1294.8165,6
1473.53647,1272.56721,1493.53647,1292.56721,6
1095.57788,1096.90831,1115.57788,1116.90831,6
1275.546,1298.09659,1295.546,1318.09659,6
1273.07002,1279.57026,1293.07002,1299.57026,6
1476.32145,1413.01816,1496.32145,1433.01816,6
1397.6366,1037.5118,1417.6366,1057.5118,6
998.06331,1370.72784,1018.06331,1390.72784,6
1286.17525,1291.97026,1306.17525,1311.97026,6
1416.88184,1014.94479,1436.88184,1034.94479,6
1137.51907,1085.04088,1157.51907,1105.04088,6
1376.19889,1270.12173,1396.19889,1290.12173,6
1095.50193,1199.06448,1115.50193,1219.06448,6
1388.96625,1307.5451,1408.96625,1327.5451,6
1185.31744,1346.70595,1205.31744,1366.70595,6
1098.98688,1164.36895,1118.98688,1184.36895,6
1164.14558,1050.23083,1184.14558,1070.23083,6
1227.2108,1033.25061,1247.2108,1053.25061,6
1327.41884,1336.92086,1347.41884,1356.92086,6
1455.46653,1271.38124,1475.46653,1291.38124,6
1429.37451,1453.65065,1449.37451,1473.65065,6
1407.39991,1004.96923,1427.39991,1024.96923,6
1440.27266,1168.1191,1460.27266,1188.1191,6
1173.40621,1254.14181,1193.40621,1274.14181,6
1082.41408,1356.43598,1102.41408,1376.43598,6
1319.61885,1265.22711,1339.61885,1285.22711,6
1058.50805,1247.13076,1078.50805,1267.13076,6
1125.65305,1094.87911,1145.65305,1114.87911,6
1124.77552,1390.54321,1144.77552,1410.54321,6
1455.1599,1440.08343,1475.1599,1460.08343,6
1136.87497,1358.49542,1156.87497,1378.49542,6
1016.00177,1098.82967,1036.00177,1118.82967,6
1235.9632,1057.54202,1255.9632,1077.54202,6
1359.82415,1465.47569,1379.82415,1485.47569,6
1068.65384,1007.74075,1088.65384,1027.74075,6
991.9295,1158.21355,1011.9295,1178.21355,6
1428.66153,1271.48992,1448.66153,1291.48992,6
1347.06653,1129.17163,1367.06653,1149.17163,6
1097.72896,1034.49249,1117.72896,1054.49249,6
1305.02929,1194.81295,1325.02929,1214.81295,6
1201.66808,1454.98028,1221.66808,1474.98028,6
1157.81428,1349.42354,1177.81428,1369.42354,6
1021.0692,1270.7098,1041.0692,1290.7098,6
992.36814,1352.01557,1012.36814,1372.01557,6
1386.82175,1017.87088,1406.82175,1037.87088,6
1411.04504,1065.34102,1431.04504,1085.34102,6
1221.21648,1039.28471,1241.21648,1059.28471,6
1050.86693,1239.84402,1070.86693,1259.84402,6
1445.90579,1476.71035,1465.90579,1496.71035,6
1132.07373,1018.53099,1152.07373,1038.53099,6
1467.22997,1272.18934,1487.22997,1292.18934,6
1406.67723,1344.68191,1426.67723,1364.68191,6
1471.74047,1036.66138,1491.74047,1056.66138,6
1043.95787,993.99484,1063.95787,1013.99484,6
1086.34398,1288.07502,1106.34398,1308.07502,6
1395.78988,1474.82633,1415.78988,1494.82633,6
1433.4754,1289.77052,1453.4754,1309.77052,6
1404.91543,1035.16145,1424.91543,1055.16145,6
1137.66895,1411.71199,1157.66895,1431.71199,6
1420.88315,997.59657,1440.88315,1017.59657,6
1071.66472,1338.97756,1091.66472,1358.97756,6
1081.81092,1068.62043,1101.81092,1088.62043,6
1165.60815,1041.80395,1185.60815,1061.80395,6
1293.15508,1425.62397,1313.15508,1445.62397,6
1032.29518,1377.33645,1052.29518,1397.33645,6
1048.68821,1042.41763,1068.68821,1062.41763,6
1384.45297,1356.42008,1404.45297,1376.42008,6
1356.0499,1391.87117,1376.0499,1411.87117,6
1486.43088,1248.79404,1506.43088,1268.79404,6
1248.40923,1034.4005,1268.40923,1054.4005,6
1486.25727,1390.24394,1506.25727,1410.24394,6
1417.31157,1127.75611,1437.31157,1147.75611,6
1316.41473,1300.33579,1336.41473,1320.33579,6
1127.62942,1351.59466,1147.62942,1371.59466,6
1027.55262,1381.44853,1047.55262,1401.44853,6
1466.08978,1135.38059,1486.08978,1155.38059,6
1268.543,1154.05625,1288.543,1174.05625,6
1036.18067,1134.73489,1056.18067,1154.73489,6
1271.9988,1389.07452,1291.9988,1409.07452,6
1162.3811,1222.61337,1182.3811,1242.61337,6
1442.00122,1199.21149,1462.00122,1219.21149,6
1476.27524,1228.0659,1496.27524,1248.0659,6
1442.78988,1121.02694,1462.78988,1141.02694,6
1015.13131,1419.12319,1035.13131,1439.12319,6
1395.22885,1273.06335,1415.22885,1293.06335,6
1010.3323,1206.51909,1030.3323,1226.51909,6
990.48038,1226.96727,1010.48038,1246.96727,6
1389.61774,1224.37748,1409.61774,1244.37748,6
1078.76193,1117.81861,1098.76193,1137.81861,6
1117.68932,1128.31972,1137.68932,1148.31972,6
1202.08034,1173.15257,1222.08034,1193.15257,6
1154.71563,1116.88494,1174.71563,1136.88494,6
1433.75234,1183.30509,1453.75234,1203.30509,6
1154.65342,1265.3802,1174.65342,1285.3802,6
1105.93601,1028.87829,1125.93601,1048.87829,6
1198.42914,1260.7449,1218.42914,1280.7449,6
997.36492,1096.0472,1017.36492,1116.0472,6
1426.94179,1030.42727,1446.94179,1050.42727,6
990.46622,1123.46934,1010.46622,1143.46934,6
1105.20925,1116.52196,1125.20925,1136.52196,6
1368.01462,999.46586,1388.01462,1019.46586,6
1022.32443,1187.34647,1042.32443,1207.34647,6
1352.9199,1037.74781,1372.9199,1057.74781,6
1452.83328,1366.4952,1472.83328,1386.4952,6
1448.53277,1279.63049,1468.53277,1299.63049,6
1185.98531,1443.08934,1205.98531,1463.08934,6
1375.31418,1057.57934,1395.31418,1077.57934,6
1124.80987,1186.60131,1144.80987,1206.60131,6
1114.40505,1039.10787,1134.40505,1059.10787,6
1091.80799,1154.22872,1111.80799,1174.22872,6
1100.56578,1354.00482,1120.56578,1374.00482,6
1122.05608,1425.47722,1142.05608,1445.47722,6
1443.3567,1436.38102,1463.3567,1456.38102,6
1337.15616,1113.40239,1357.15616,1133.40239,6
1332.78207,1184.52857,1352.78207,1204.52857,6
1466.60952,1212.09221,1486.60952,1232.09221,6
1358.94759,1489.38281,1378.94759,1509.38281,6
1264.1091,1450.954,1284.1091,1470.954,6
992.09498,1464.15001,1012.09498,1484.15001,6
1398.67291,1145.99139,1418.67291,1165.99139,6
1261.15709,1244.21966,1281.15709,1264.21966,6
1484.52152,1210.57165,1504.52152,1230.57165,6
1388.91188,1457.41337,1408.91188,1477.41337,6
1210.21045,1141.39473,1230.21045,1161.39473,6
1117.74326,1174.61162,1137.74326,1194.61162,6
1482.63487,1465.67993,1502.63487,1485.67993,6
1364.89563,1477.98018,1384.89563,1497.98018,6
1290.54495,1131.2979,1310.54495,1151.2979,6
1092.9549,1138.26952,1112.9549,1158.26952,6
1036.93389,1006.70374,1056.93389,1026.70374,6
1301.97489,1077.9239,1321.97489,1097.9239,6
1155.76212,1222.51894,1175.76212,1242.51894,6
1167.29992,1270.53951,1187.29992,1290.53951,6
1116.47523,1280.62324,1136.47523,1300.62324,6
1394.09026,1211.90568,1414.09026,1231.90568,6
1185.93406,1289.18631,1205.93406,1309.18631,6
1150.98644,1375.9834,1170.98644,1395.9834,6
1018.64225,1428.86447,1038.64225,1448.86447,6
1137.00749,1126.3255,1157.00749,1146.3255,6
1089.74467,1387.02831,1109.74467,1407.02831,6
1450.95718,1429.23246,1470.95718,1449.23246,6
998.8961,1239.63692,1018.8961,1259.63692,6
1397.80684,1356.74097,1417.80684,1376.74097,6
1158.30402,1367.82714,1178.30402,1387.82714,6
1345.25804,1385.92522,1365.25804,1405.92522,6
1207.14135,1045.11599,1227.14135,1065.11599,6
1116.99903,997.15198,1136.99903,1017.15198,6
1071.43227,990.1634,1091.43227,1010.1634,6
1212.18581,1062.2221,1232.18581,1082.2221,6
1311.42863,1378.25077,1331.42863,1398.25077,6
1332.17652,1012.98274,1352.17652,1032.98274,6
1424.08417,1006.14774,1444.08417,1026.14774,6
1390.68887,1294.2534,1410.68887,1314.2534,6
1325.35683,1111.5575,1345.35683,1131.5575,6
1419.73247,1152.9298,1439.73247,1172.9298,6
1222.21109,1005.7543,1242.21109,1025.7543,6
